"x1","x2","x3","yobj"
"15.0001","15.0001","101.0001","0.0067868291515102"
"15.0001","15.0001","102.0001","0.0066472309789907"
"15.0001","15.0001","103.0001","0.0065060669972774"
"15.0001","15.0001","104.0001","0.0062550630264715"
"15.0001","15.0001","105.0001","0.0061116366386015"
"15.0001","15.0001","106.0001","0.0059670316937281"
"15.0001","15.0001","107.0001","0.005821378157931"
"15.0001","15.0001","108.0001","0.0055702035354416"
"15.0001","15.0001","109.0001","0.0054236458234109"
"15.0001","15.0001","110.0001","0.0052764729741907"
"15.0001","15.0001","111.0001","0.0051288149557393"
"15.0001","15.0001","112.0001","0.0049808016871103"
"15.0001","15.0001","113.0001","0.0048325633923266"
"15.0001","15.0001","114.0001","0.0046842299894967"
"15.0001","15.0001","115.0001","0.0045359314498865"
"15.0001","15.0001","116.0001","0.0043877978926658"
"15.0001","15.0001","117.0001","0.0042399894161166"
"15.0001","15.0001","118.0001","0.004187197559662"
"15.0001","15.0001","119.0001","0.0040391014791497"
"15.0001","15.0001","120.0001","0.0038916469838982"
"15.0001","15.0001","121.0001","0.0037449642831454"
"15.0001","15.0001","122.0001","0.0036897251978001"
"15.0001","15.0001","123.0001","0.0035454554157301"
"15.0001","15.0001","124.0001","0.0034003317657886"
"15.0001","15.0001","125.0001","0.0033438767411209"
"15.0001","15.0001","126.0001","0.0031998654954171"
"15.0001","15.0001","127.0001","0.0031428371134072"
"15.0001","15.0001","128.0001","0.0030002958305842"
"15.0001","15.0001","129.0001","0.0028594387211535"
"15.0001","15.0001","130.0001","0.0028022078673229"
"15.0001","15.0001","131.0001","0.0027447153827982"
"15.0001","15.0001","132.0001","0.0026061867016663"
"15.0001","15.0001","133.0001","0.0025488034719688"
"15.0001","15.0001","134.0001","0.0024128174296472"
"15.0001","15.0001","135.0001","0.0023557709921669"
"15.0001","15.0001","136.0001","0.0022226851472988"
"15.0001","15.0001","137.0001","0.0021662030394253"
"15.0001","15.0001","138.0001","0.0021097520070122"
"15.0001","15.0001","139.0001","0.0019806847097772"
"15.0001","15.0001","140.0001","0.0019251122225459"
"15.0001","15.0001","141.0001","0.0018696898499666"
"15.0001","15.0001","142.0001","0.0018144501699254"
"15.0001","15.0001","143.0001","0.0016911050880778"
"15.0001","15.0001","144.0001","0.0016371448551589"
"15.0001","15.0001","145.0001","0.0015834865675058"
"15.0001","15.0001","146.0001","0.0015308274512078"
"15.0001","15.0001","147.0001","0.0014778423792281"
"15.0001","15.0001","148.0001","0.0013626164059657"
"15.0001","15.0001","149.0001","0.0013114001670866"
"15.0001","15.0001","150.0001","0.0012606706664152"
"15.0001","15.0001","151.0001","0.0012104602874122"
"15.0001","15.0001","152.0001","0.001160801596857"
"15.0001","15.0001","153.0001","0.0011117271575172"
"15.0001","15.0001","154.0001","0.0010632693588708"
"15.0001","15.0001","155.0001","0.0010154607647214"
"15.0001","15.0001","156.0001","0.00096833393459871"
"15.0001","15.0001","157.0001","0.00092192126439104"
"15.0001","15.0001","158.0001","0.00087625531472937"
"15.0001","15.0001","159.0001","0.00083136864170937"
"15.0001","15.0001","160.0001","0.00078729364802229"
"15.0001","15.0001","161.0001","0.00074406289093036"
"15.0001","15.0001","162.0001","0.00070170892289861"
"15.0001","15.0001","163.0001","0.00066026415381409"
"15.0001","15.0001","164.0001","0.00061976113737385"
"15.0001","15.0001","165.0001","0.00058023242221593"
"15.0001","15.0001","166.0001","0.00054171042581592"
"15.0001","15.0001","167.0001","0.00050441580767774"
"15.0001","15.0001","168.0001","0.00046799014549835"
"15.0001","15.0001","169.0001","0.00043266932401986"
"15.0001","15.0001","170.0001","0.00039848592571458"
"15.0001","15.0001","171.0001","0.0003654723815513"
"15.0001","15.0001","172.0001","0.00036786152368601"
"15.0001","15.0001","173.0001","0.00033582825704548"
"15.0001","15.0001","174.0001","0.00030504076060104"
"15.0001","15.0001","175.0001","0.00027553147353562"
"15.0001","15.0001","176.0001","0.00024733293502412"
"15.0001","15.0001","177.0001","0.00022047767817615"
"15.0001","15.0001","178.0001","0.00022186457253477"
"15.0001","15.0001","179.0001","0.00019621710134132"
"15.0001","15.0001","180.0001","0.00017198872986993"
"15.0001","15.0001","181.0001","0.00014921198659396"
"15.0001","15.0001","182.0001","0.00015012755358176"
"15.0001","15.0001","183.0001","0.00012869945703439"
"15.0001","15.0001","184.0001","0.00010879881137722"
"15.0001","15.0001","185.0001","9.0458140185509E-5"
"15.0001","15.0001","186.0001","9.0999895807981E-5"
"15.0001","15.0001","187.0001","7.417311168219E-5"
"15.0001","15.0001","188.0001","5.8952634031208E-5"
"15.0001","15.0001","189.0001","4.5401078809143E-5"
"15.0001","15.0001","190.0001","4.5666539071792E-5"
"15.0001","15.0001","191.0001","3.3745955458294E-5"
"15.0001","15.0001","192.0001","2.3570127022324E-5"
"15.0001","15.0001","193.0001","2.3705565900665E-5"
"15.0001","15.0001","194.0001","1.5258247668079E-5"
"15.0001","15.0001","195.0001","8.6315208755701E-6"
"15.0001","15.0001","196.0001","8.6802788783193E-6"
"15.0001","15.0001","197.0001","3.8795706448987E-6"
"15.0001","15.0001","198.0001","9.7531119740499E-7"
"15.0001","15.0001","199.0001","9.8072875690299E-7"
"15.0001","15.0001","200.0001","0"
"15.0001","16.0001","20.0001","0.0063968692814364"
"15.0001","16.0001","21.0001","0.010041541175378"
"15.0001","16.0001","22.0001","0.013325922202685"
"15.0001","16.0001","23.0001","0.016210682608559"
"15.0001","16.0001","24.0001","0.018729596736116"
"15.0001","16.0001","25.0001","0.020906215173903"
"15.0001","16.0001","26.0001","0.022758924472708"
"15.0001","16.0001","27.0001","0.024294886917376"
"15.0001","16.0001","28.0001","0.025574631077374"
"15.0001","16.0001","29.0001","0.026582923900501"
"15.0001","16.0001","30.0001","0.027427126120192"
"15.0001","16.0001","31.0001","0.028050834075974"
"15.0001","16.0001","32.0001","0.028505649534472"
"15.0001","16.0001","33.0001","0.028794030192476"
"15.0001","16.0001","34.0001","0.028963316206222"
"15.0001","16.0001","35.0001","0.029014812977954"
"15.0001","16.0001","36.0001","0.028982825351111"
"15.0001","16.0001","37.0001","0.028886994319799"
"15.0001","16.0001","38.0001","0.028645423434595"
"15.0001","16.0001","39.0001","0.028475312302193"
"15.0001","16.0001","40.0001","0.028179579396872"
"15.0001","16.0001","41.0001","0.027766687061648"
"15.0001","16.0001","42.0001","0.027481366384239"
"15.0001","16.0001","43.0001","0.027101463611674"
"15.0001","16.0001","44.0001","0.026632926938438"
"15.0001","16.0001","45.0001","0.026205146719647"
"15.0001","16.0001","46.0001","0.025703357332005"
"15.0001","16.0001","47.0001","0.025257877545823"
"15.0001","16.0001","48.0001","0.024750236382181"
"15.0001","16.0001","49.0001","0.024312079874507"
"15.0001","16.0001","50.0001","0.023817614475768"
"15.0001","16.0001","51.0001","0.023407639621084"
"15.0001","16.0001","52.0001","0.0228245048994"
"15.0001","16.0001","53.0001","0.022458603226529"
"15.0001","16.0001","54.0001","0.021925198181"
"15.0001","16.0001","55.0001","0.021483728933596"
"15.0001","16.0001","56.0001","0.021013167680425"
"15.0001","16.0001","57.0001","0.020512357941406"
"15.0001","16.0001","58.0001","0.020114802677504"
"15.0001","16.0001","59.0001","0.019691527476934"
"15.0001","16.0001","60.0001","0.019243858060429"
"15.0001","16.0001","61.0001","0.018773817297086"
"15.0001","16.0001","62.0001","0.018282870375587"
"15.0001","16.0001","63.0001","0.017904030392468"
"15.0001","16.0001","64.0001","0.017507212959092"
"15.0001","16.0001","65.0001","0.017093219409183"
"15.0001","16.0001","66.0001","0.01666359892168"
"15.0001","16.0001","67.0001","0.016350468994931"
"15.0001","16.0001","68.0001","0.015892456092832"
"15.0001","16.0001","69.0001","0.015552394618305"
"15.0001","16.0001","70.0001","0.015200369258169"
"15.0001","16.0001","71.0001","0.014836867224548"
"15.0001","16.0001","72.0001","0.014462921496798"
"15.0001","16.0001","73.0001","0.014079343831049"
"15.0001","16.0001","74.0001","0.013815763722962"
"15.0001","16.0001","75.0001","0.013414507257659"
"15.0001","16.0001","76.0001","0.013133774044118"
"15.0001","16.0001","77.0001","0.012845266215081"
"15.0001","16.0001","78.0001","0.0125494141681"
"15.0001","16.0001","79.0001","0.012120336002786"
"15.0001","16.0001","80.0001","0.011938122037019"
"15.0001","16.0001","81.0001","0.011623634611817"
"15.0001","16.0001","82.0001","0.011303975904116"
"15.0001","16.0001","83.0001","0.010979665981478"
"15.0001","16.0001","84.0001","0.010774716112473"
"15.0001","16.0001","85.0001","0.010441653642772"
"15.0001","16.0001","86.0001","0.01022745915611"
"15.0001","16.0001","87.0001","0.0098873906208254"
"15.0001","16.0001","88.0001","0.0096654704195723"
"15.0001","16.0001","89.0001","0.0094400120781852"
"15.0001","16.0001","90.0001","0.0092111722157113"
"15.0001","16.0001","91.0001","0.0089793760701063"
"15.0001","16.0001","92.0001","0.0087447867885631"
"15.0001","16.0001","93.0001","0.0085077623847149"
"15.0001","16.0001","94.0001","0.0082686541543278"
"15.0001","16.0001","95.0001","0.0080276353638984"
"15.0001","16.0001","96.0001","0.0078999661195029"
"15.0001","16.0001","97.0001","0.0076550459277223"
"15.0001","16.0001","98.0001","0.0074091409221221"
"15.0001","16.0001","99.0001","0.0072747868697569"
"15.0001","16.0001","100.0001","0.0070263670043996"
"15.0001","16.0001","101.0001","0.006888377221517"
"15.0001","16.0001","102.0001","0.0066384179448786"
"15.0001","16.0001","103.0001","0.0064974966484264"
"15.0001","16.0001","104.0001","0.0062469188214437"
"15.0001","16.0001","105.0001","0.0061038137437041"
"15.0001","16.0001","106.0001","0.005959480878551"
"15.0001","16.0001","107.0001","0.0058140946069045"
"15.0001","16.0001","108.0001","0.0056677848962982"
"15.0001","16.0001","109.0001","0.005417009364771"
"15.0001","16.0001","110.0001","0.0052700869252053"
"15.0001","16.0001","111.0001","0.0051226745008387"
"15.0001","16.0001","112.0001","0.0049749020108448"
"15.0001","16.0001","113.0001","0.0048268996790042"
"15.0001","16.0001","114.0001","0.0046787974235478"
"15.0001","16.0001","115.0001","0.0045307252157977"
"15.0001","16.0001","116.0001","0.0044796679875016"
"15.0001","16.0001","117.0001","0.0043308987262657"
"15.0001","16.0001","118.0001","0.0041848370682089"
"15.0001","16.0001","119.0001","0.0040368467733788"
"15.0001","16.0001","120.0001","0.0038894956516619"
"15.0001","16.0001","121.0001","0.0038347611789855"
"15.0001","16.0001","122.0001","0.0036877504987378"
"15.0001","16.0001","123.0001","0.0035416986417796"
"15.0001","16.0001","124.0001","0.0034855632525316"
"15.0001","16.0001","125.0001","0.0033403998742209"
"15.0001","16.0001","126.0001","0.0031965692136809"
"15.0001","16.0001","127.0001","0.0031396293184458"
"15.0001","16.0001","128.0001","0.00299726139738"
"15.0001","16.0001","129.0001","0.0029399720704876"
"15.0001","16.0001","130.0001","0.0027994244475391"
"15.0001","16.0001","131.0001","0.002742013226379"
"15.0001","16.0001","132.0001","0.0026036434601911"
"15.0001","16.0001","133.0001","0.0025463378821531"
"15.0001","16.0001","134.0001","0.002410503531369"
"15.0001","16.0001","135.0001","0.002353531133843"
"15.0001","16.0001","136.0001","0.0022965019294864"
"15.0001","16.0001","137.0001","0.0021641780774815"
"15.0001","16.0001","138.0001","0.0021077962693464"
"15.0001","16.0001","139.0001","0.0020514766884109"
"15.0001","16.0001","140.0001","0.0019233569344469"
"15.0001","16.0001","141.0001","0.0018679989706087"
"15.0001","16.0001","142.0001","0.0018128224954065"
"15.0001","16.0001","143.0001","0.0017578600836155"
"15.0001","16.0001","144.0001","0.001635699571685"
"15.0001","16.0001","145.0001","0.0015820996732054"
"15.0001","16.0001","146.0001","0.0015294977422383"
"15.0001","16.0001","147.0001","0.0014765686516873"
"15.0001","16.0001","148.0001","0.0014240384177932"
"15.0001","16.0001","149.0001","0.0013102871603672"
"15.0001","16.0001","150.0001","0.0012596088254665"
"15.0001","16.0001","151.0001","0.0012094484083841"
"15.0001","16.0001","152.0001","0.0011598384758473"
"15.0001","16.0001","153.0001","0.0011108115905766"
"15.0001","16.0001","154.0001","0.0010624001421458"
"15.0001","16.0001","155.0001","0.0010146366943098"
"15.0001","16.0001","156.0001","0.00096755380655473"
"15.0001","16.0001","157.0001","0.00092118387485743"
"15.0001","16.0001","158.0001","0.00087555945980403"
"15.0001","16.0001","159.0001","0.00083071311745019"
"15.0001","16.0001","160.0001","0.00078667725056837"
"15.0001","16.0001","161.0001","0.00074348441637958"
"15.0001","16.0001","162.0001","0.00070116716731251"
"15.0001","16.0001","163.0001","0.00065975791332813"
"15.0001","16.0001","164.0001","0.00061928920808592"
"15.0001","16.0001","165.0001","0.00057979360019119"
"15.0001","16.0001","166.0001","0.0005413035071862"
"15.0001","16.0001","167.0001","0.00050385147897253"
"15.0001","16.0001","168.0001","0.00046747006013569"
"15.0001","16.0001","169.0001","0.00043235089213466"
"15.0001","16.0001","170.0001","0.0003981945815905"
"15.0001","16.0001","171.0001","0.00040081667870724"
"15.0001","16.0001","172.0001","0.00036759606344882"
"15.0001","16.0001","173.0001","0.00033558747679307"
"15.0001","16.0001","174.0001","0.00030482345640827"
"15.0001","16.0001","175.0001","0.00027533644152462"
"15.0001","16.0001","176.0001","0.00024715897129278"
"15.0001","16.0001","177.0001","0.00024872464487479"
"15.0001","16.0001","178.0001","0.00022171047316159"
"15.0001","16.0001","179.0001","0.00019608166244479"
"15.0001","16.0001","180.0001","0.00017187074754794"
"15.0001","16.0001","181.0001","0.00014911025692865"
"15.0001","16.0001","182.0001","0.00015002582391645"
"15.0001","16.0001","183.0001","0.00012861277614061"
"15.0001","16.0001","184.0001","0.00010872597535287"
"15.0001","16.0001","185.0001","9.0397945116346E-5"
"15.0001","16.0001","186.0001","9.0939700738818E-5"
"15.0001","16.0001","187.0001","7.4099974678066E-5"
"15.0001","16.0001","188.0001","5.889484677354E-5"
"15.0001","16.0001","189.0001","4.5356835432035E-5"
"15.0001","16.0001","190.0001","4.5637043487053E-5"
"15.0001","16.0001","191.0001","3.3724285234849E-5"
"15.0001","16.0001","192.0001","2.3555078258064E-5"
"15.0001","16.0001","193.0001","2.3690517136405E-5"
"15.0001","16.0001","194.0001","1.5248616456043E-5"
"15.0001","16.0001","195.0001","8.6261033197091E-6"
"15.0001","16.0001","196.0001","8.6748613224583E-6"
"15.0001","16.0001","197.0001","3.877162843102E-6"
"15.0001","16.0001","198.0001","9.7470924634965E-7"
"15.0001","16.0001","199.0001","9.8012680584766E-7"
"15.0001","16.0001","200.0001","0"
"15.0001","17.0001","20.0001","0.0063347547779659"
"15.0001","17.0001","21.0001","0.0099861415671713"
"15.0001","17.0001","22.0001","0.013258754545582"
"15.0001","17.0001","23.0001","0.016152369863681"
"15.0001","17.0001","24.0001","0.01868115751445"
"15.0001","17.0001","25.0001","0.020869268997013"
"15.0001","17.0001","26.0001","0.02267382728912"
"15.0001","17.0001","27.0001","0.02426215786624"
"15.0001","17.0001","28.0001","0.025553069712552"
"15.0001","17.0001","29.0001","0.026572051464856"
"15.0001","17.0001","30.0001","0.027425615000339"
"15.0001","17.0001","31.0001","0.027974274426519"
"15.0001","17.0001","32.0001","0.028432549928803"
"15.0001","17.0001","33.0001","0.02881940488865"
"15.0001","17.0001","34.0001","0.028985975552971"
"15.0001","17.0001","35.0001","0.02904578226009"
"15.0001","17.0001","36.0001","0.029020982120896"
"15.0001","17.0001","37.0001","0.02882544132176"
"15.0001","17.0001","38.0001","0.028689173422623"
"15.0001","17.0001","39.0001","0.028413410042151"
"15.0001","17.0001","40.0001","0.02812138553247"
"15.0001","17.0001","41.0001","0.02782862192091"
"15.0001","17.0001","42.0001","0.027430174529686"
"15.0001","17.0001","43.0001","0.027053369660868"
"15.0001","17.0001","44.0001","0.026581927723942"
"15.0001","17.0001","45.0001","0.02615722970953"
"15.0001","17.0001","46.0001","0.025782075642048"
"15.0001","17.0001","47.0001","0.025340150422749"
"15.0001","17.0001","48.0001","0.024831466863228"
"15.0001","17.0001","49.0001","0.024396620465784"
"15.0001","17.0001","50.0001","0.023909364167013"
"15.0001","17.0001","51.0001","0.023373492402004"
"15.0001","17.0001","52.0001","0.02291746031249"
"15.0001","17.0001","53.0001","0.022424325296928"
"15.0001","17.0001","54.0001","0.022023209507623"
"15.0001","17.0001","55.0001","0.021449828057136"
"15.0001","17.0001","56.0001","0.020980853537927"
"15.0001","17.0001","57.0001","0.020612823966854"
"15.0001","17.0001","58.0001","0.020085649875343"
"15.0001","17.0001","59.0001","0.01966366548194"
"15.0001","17.0001","60.0001","0.019217396365001"
"15.0001","17.0001","61.0001","0.018748587874735"
"15.0001","17.0001","62.0001","0.018390570988999"
"15.0001","17.0001","63.0001","0.018012988450914"
"15.0001","17.0001","64.0001","0.017485305900218"
"15.0001","17.0001","65.0001","0.017072396809186"
"15.0001","17.0001","66.0001","0.016775145566221"
"15.0001","17.0001","67.0001","0.016331466393101"
"15.0001","17.0001","68.0001","0.016005272548318"
"15.0001","17.0001","69.0001","0.015535019519526"
"15.0001","17.0001","70.0001","0.015183709692132"
"15.0001","17.0001","71.0001","0.014821014007465"
"15.0001","17.0001","72.0001","0.01444775184934"
"15.0001","17.0001","73.0001","0.014194173967166"
"15.0001","17.0001","74.0001","0.013801786177813"
"15.0001","17.0001","75.0001","0.013529719321381"
"15.0001","17.0001","76.0001","0.013120940622148"
"15.0001","17.0001","77.0001","0.012832925473361"
"15.0001","17.0001","78.0001","0.012537645705155"
"15.0001","17.0001","79.0001","0.012235534274766"
"15.0001","17.0001","80.0001","0.011927287032243"
"15.0001","17.0001","81.0001","0.011613251972633"
"15.0001","17.0001","82.0001","0.011294036106238"
"15.0001","17.0001","83.0001","0.011094466087391"
"15.0001","17.0001","84.0001","0.010765527787667"
"15.0001","17.0001","85.0001","0.010432881787008"
"15.0001","17.0001","86.0001","0.010218993018999"
"15.0001","17.0001","87.0001","0.010000914699901"
"15.0001","17.0001","88.0001","0.0096576971523693"
"15.0001","17.0001","89.0001","0.0094325265033655"
"15.0001","17.0001","90.0001","0.0091968314891453"
"15.0001","17.0001","91.0001","0.008965587644911"
"15.0001","17.0001","92.0001","0.0087315399510055"
"15.0001","17.0001","93.0001","0.0084951067322274"
"15.0001","17.0001","94.0001","0.0082564579519381"
"15.0001","17.0001","95.0001","0.0081317006169209"
"15.0001","17.0001","96.0001","0.0078886683488636"
"15.0001","17.0001","97.0001","0.0076442375324838"
"15.0001","17.0001","98.0001","0.0073987583840674"
"15.0001","17.0001","99.0001","0.0072647182877399"
"15.0001","17.0001","100.0001","0.0070167607171295"
"15.0001","17.0001","101.0001","0.0068791217600168"
"15.0001","17.0001","102.0001","0.0066296049107666"
"15.0001","17.0001","103.0001","0.006488972546559"
"15.0001","17.0001","104.0001","0.0063468485701903"
"15.0001","17.0001","105.0001","0.0060959475547718"
"15.0001","17.0001","106.0001","0.0059518877868328"
"15.0001","17.0001","107.0001","0.0058067698044213"
"15.0001","17.0001","108.0001","0.0056607235742201"
"15.0001","17.0001","109.0001","0.0055139184038369"
"15.0001","17.0001","110.0001","0.0053664048008943"
"15.0001","17.0001","111.0001","0.0051165340459381"
"15.0001","17.0001","112.0001","0.0049690023345793"
"15.0001","17.0001","113.0001","0.004824067822343"
"15.0001","17.0001","114.0001","0.0047750430662122"
"15.0001","17.0001","115.0001","0.0046260245986784"
"15.0001","17.0001","116.0001","0.0044771205504886"
"15.0001","17.0001","117.0001","0.004328460843504"
"15.0001","17.0001","118.0001","0.0041801755955626"
"15.0001","17.0001","119.0001","0.0040323947780401"
"15.0001","17.0001","120.0001","0.0038852483181629"
"15.0001","17.0001","121.0001","0.0038306143704654"
"15.0001","17.0001","122.0001","0.0036837749503097"
"15.0001","17.0001","123.0001","0.0035379167033891"
"15.0001","17.0001","124.0001","0.003481876261135"
"15.0001","17.0001","125.0001","0.0033368993084936"
"15.0001","17.0001","126.0001","0.0031932502052918"
"15.0001","17.0001","127.0001","0.0031364215234845"
"15.0001","17.0001","128.0001","0.0029942269641759"
"15.0001","17.0001","129.0001","0.0029370225123531"
"15.0001","17.0001","130.0001","0.0027966410277553"
"15.0001","17.0001","131.0001","0.0027393110699598"
"15.0001","17.0001","132.0001","0.002601100218716"
"15.0001","17.0001","133.0001","0.0025438722923374"
"15.0001","17.0001","134.0001","0.0024864996766992"
"15.0001","17.0001","135.0001","0.0023512912755191"
"15.0001","17.0001","136.0001","0.002294334907142"
"15.0001","17.0001","137.0001","0.0021621531155376"
"15.0001","17.0001","138.0001","0.0021058405316805"
"15.0001","17.0001","139.0001","0.0020495889711913"
"15.0001","17.0001","140.0001","0.0019216016463479"
"15.0001","17.0001","141.0001","0.0018663080912508"
"15.0001","17.0001","142.0001","0.0018111948208876"
"15.0001","17.0001","143.0001","0.0017562944099717"
"15.0001","17.0001","144.0001","0.001634254288211"
"15.0001","17.0001","145.0001","0.001580712778905"
"15.0001","17.0001","146.0001","0.0015275031787839"
"15.0001","17.0001","147.0001","0.0014746580603761"
"15.0001","17.0001","148.0001","0.0014222099926901"
"15.0001","17.0001","149.0001","0.0013707740410666"
"15.0001","17.0001","150.0001","0.0012585469845177"
"15.0001","17.0001","151.0001","0.001208436529356"
"15.0001","17.0001","152.0001","0.0011588753548377"
"15.0001","17.0001","153.0001","0.0011098960236361"
"15.0001","17.0001","154.0001","0.0010615309254208"
"15.0001","17.0001","155.0001","0.0010138126238982"
"15.0001","17.0001","156.0001","0.00096677367851074"
"15.0001","17.0001","157.0001","0.00092044648532383"
"15.0001","17.0001","158.0001","0.0008748636048787"
"15.0001","17.0001","159.0001","0.000830057593191"
"15.0001","17.0001","160.0001","0.00078606085311444"
"15.0001","17.0001","161.0001","0.00074290594182881"
"15.0001","17.0001","162.0001","0.00070062541172641"
"15.0001","17.0001","163.0001","0.00065925167284217"
"15.0001","17.0001","164.0001","0.00061881727879799"
"15.0001","17.0001","165.0001","0.00057935477816644"
"15.0001","17.0001","166.0001","0.00054089658855647"
"15.0001","17.0001","167.0001","0.00050347525983572"
"15.0001","17.0001","168.0001","0.00046712333656059"
"15.0001","17.0001","169.0001","0.00043187324430686"
"15.0001","17.0001","170.0001","0.00043473913127368"
"15.0001","17.0001","171.0001","0.00040037966252112"
"15.0001","17.0001","172.0001","0.00036719787309304"
"15.0001","17.0001","173.0001","0.00033534669654067"
"15.0001","17.0001","174.0001","0.0003046061522155"
"15.0001","17.0001","175.0001","0.00027514140951362"
"15.0001","17.0001","176.0001","0.00024698500756145"
"15.0001","17.0001","177.0001","0.00024855068114346"
"15.0001","17.0001","178.0001","0.00022155637378841"
"15.0001","17.0001","179.0001","0.00019594622354827"
"15.0001","17.0001","180.0001","0.00017175276522596"
"15.0001","17.0001","181.0001","0.0001728146061238"
"15.0001","17.0001","182.0001","0.00014992409425114"
"15.0001","17.0001","183.0001","0.00012852609524684"
"15.0001","17.0001","184.0001","0.00010865313932852"
"15.0001","17.0001","185.0001","9.0337750047182E-5"
"15.0001","17.0001","186.0001","9.0879505669654E-5"
"15.0001","17.0001","187.0001","7.4051216675317E-5"
"15.0001","17.0001","188.0001","5.8856321935095E-5"
"15.0001","17.0001","189.0001","5.9203045481104E-5"
"15.0001","17.0001","190.0001","4.5592800109945E-5"
"15.0001","17.0001","191.0001","3.3691779899683E-5"
"15.0001","17.0001","192.0001","2.3532505111674E-5"
"15.0001","17.0001","193.0001","2.3667943990015E-5"
"15.0001","17.0001","194.0001","1.5234169637989E-5"
"15.0001","17.0001","195.0001","8.6206857638481E-6"
"15.0001","17.0001","196.0001","8.6694437665972E-6"
"15.0001","17.0001","197.0001","3.8747550413053E-6"
"15.0001","17.0001","198.0001","9.7410729529432E-7"
"15.0001","17.0001","199.0001","9.7952485479233E-7"
"15.0001","17.0001","200.0001","0"
